V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,Label
28.650030932715033,-3.8748659777133994,-4.063664564384391,-1.0375749091828015,-0.10849595543115295,-1.6064874134073575,0.35755105021221656,-0.5602374095294703,-0.798747262740439,-1.323143733453532,-2.2125914778876457,-1.8575185129080751,-0.5166888061271635,-0.754067028394301,-0.3461011642103956,-1.1792985534875937,-1.2325646965323502,-0.856762181069999,-1.2155787942929421,-0.7795930788207245,-1.4839827041825904,-2.0481310214240445,-0.1802441571481709,0.16870831168890563,-0.5895124132145587,-0.8483984758139748,-1.6796501647442756,1.523935694960606,0.3987398477913642,-0.9394767072043124,-0.7432772555664454,-0.9719755679052398,0.31001370570253445,-0.14021174574352716,-0.8001168972251572,0.44331852165526375,1.0374983285041364,-0.44706240125296687,-0.4825272114128832,-1.2055195967841066,-0.325217626932832,-0.894083498731204,-0.8037933709035833,-0.0692929689201223,-0.8017208916001123,-0.7460322218034267,-0.09907761669743266,-0.5293534716736563,0.3523202692138673,-1.1221725371379332,0.20123530577513207,-0.7908926294217417,0.5058559677425488,-0.7161881395361537,0.48972186121984757,-0.6476231961101315,1.5614814298050612,-0.7296432455303266,-0.9581733321636441,-0.7968183985472485,0.7809201421836738,-2.7685297134518065,1.443073333963354,2.642158510013915,0.8054487585360616,-1.1444186329968564,-0.8371946430608568,-1.044349305082411,-0.06483193752459233,-0.8154719364940631,-1.7753444504024305,0.39718751756451476,-2.214129658115103,0.3614381805467718,2.8432850268576293,-2.0951911351500487,0.41021081600372516,-0.46533571083635794,0.40040670632472963,-1.7258208553043828,Normal
9.474360517997306,-5.042980385549664,-2.9725594464191305,-1.3688008182127747,-2.735416840885673,-0.7665076522691747,-1.4704521551707035,0.2235635808005552,0.3511836733502752,-0.7069498341179885,-1.1968643261593956,1.7053548958156863,1.129296617015819,-2.8600909055959725,1.6130187675243948,-3.4056453640746702,-1.8138980731628984,-2.355762114266457,-5.318797634260236,-0.4385358820877043,7.289054339731199,-7.303101515168202,-15.722871675566845,35.215743159669415,81.62559939436757,-40.20104408113082,29.218608400823655,2.9292786213415605,-18.64184901853122,-5.14277297898351,0.811847176049925,-2.379531584625898,-10.794951804245482,6.329674726632057,-6.1954956611671745,4.061902474814328,-1.9156560202363198,0.8190291753109781,2.052367771933182,-1.9199650623986984,-1.982922284715005,3.514880954587313,0.5603121880851233,-3.352979325173816,0.7820312880596844,-0.04317129652778773,-1.1368122182459701,-4.825757282032394,0.025180105371116056,1.4187567971973398,0.5178702307111712,-0.6090100629633042,-1.517846055111075,-1.1080364220863426,-0.991193050807329,0.8678992422253189,-0.8758172096242731,0.7826762124476371,-2.4592467334003545,-1.1942828652635242,-1.98183567943253,-2.129230642766986,-0.5680025695131361,0.3476987037969834,2.5252939812188004,-1.5045648104709741,-0.3267453578506558,-1.8647841330896002,-0.1299641646295039,0.3252133131615528,-0.9413188880628239,0.8323681553971338,-1.253627080433909,0.00044324283304549944,-0.005897468061590794,1.2607922657404667,-1.1382482286450144,2.0768965107837114,0.14273323889608627,-0.6834432546726416,Normal
-11.151052056436056,-5.831332942661103,-1.9442070543470007,-1.8086578450922943,-1.3531094011584586,-2.8203477184281343,-0.2816229848656312,-0.46081290368618194,-1.1799807197108585,-1.314181047366276,-2.8780270891841666,-2.008068749763472,-3.560018109015296,0.05370575292138113,-0.42690444648555687,-2.4090079104922175,-0.811612516609952,-0.6068219286970058,-1.2039629244655774,-0.9834276181258447,-0.5817512783703334,3.015429170600366,-0.673912304241362,-0.02441205851263632,-1.0129225276327856,-2.3210451053314967,-1.0026470612287526,-2.5170610498301875,1.436694747147992,1.7446395668654529,5.143668605300023,-1.7787247377523125,0.5322205432527726,2.371124041778284,-0.1401147708579263,-1.3696512476133438,-4.886364294008769,-0.9698245162476606,-1.8426057514544008,1.8201674435523716,-2.4546757574615192,-0.0420397387373034,-2.4941278790634414,-1.5968048723289756,2.8936090394397604,-0.46194132795564224,-0.7414257673504655,-0.1671806585614691,6.549858107005793,1.128339231087057,3.1626952913512674,6.417265704465325,-0.5218682196336086,2.3482707057005214,-1.5354646312706302,-1.9399637872997766,-6.110644014615625,-3.8764443033608136,-4.113950817877087,9.179025968625746,-2.420966732048752,-8.156824066519006,-20.06602323257069,5.988456384049769,0.6634439350872751,1.8251512876922642,5.206108388962461,-5.3825403012037025,-0.8202689397049726,0.21950234374661226,-6.82422140839874,-9.429643116000294,-4.575745703358765,-1.4824461015705084,8.815120223104765,0.8160052063594377,-1.7550861048761182,-0.51804416386848,-0.3856201777399119,1.0256883860804549,Normal
162.09929969282385,-6.037885043275941,-8.439420747209263,2.5701254211923996,-0.35878883365070724,-0.04792027485003123,1.49257916376329,0.23535921394263815,-1.2438467062682106,-1.8743470907185529,-4.419043177615367,-1.4895862178482542,-2.1220168430208504,1.5448313484174636,-0.8426722640854565,-5.7202746919648835,0.3497924483798304,-2.451252175005512,-3.2317638767761285,2.0954401473237194,-0.8028853711822637,-3.0690367963348564,-0.4433847694564079,-0.18417396183907522,0.01184578989940069,3.992921986754538,-5.447004841968057,3.2377019483136857,2.0674624453490247,1.4944462622944306,-4.912016856149872,4.3016382005391645,4.23969120035426,-0.36036767785505386,-5.646883516119371,3.4148565109833022,4.555297011671899,-0.3508262820053066,-0.8011366880824893,-0.9595147935589394,-3.005616498614556,2.6924505163413666,-1.8877951302232487,0.06176740351223434,0.770949696159132,-2.169503883632912,-0.9474838443703223,-6.474308469433003,3.482302056466047,-0.6337257298660696,-0.09858380262233177,0.8602795978755223,2.3742682668364665,0.21157901120402117,-1.772479948623061,-5.169259145986247,-1.3129005664533864,-2.492713104010032,4.298653378793636,-5.401973216129361,-3.563652826079094,-2.853283459262101,-3.919435081539291,3.874019362106058,-1.0233124790031003,-2.6574737893331415,6.355707334156981,6.633848295671523,3.0897263056060846,4.1576042243837685,1.2340922850962248,1.307279347319537,0.6348491859930978,3.31309367170131,7.266991936470393,-12.239348540463196,5.679460718765013,3.3997063507953045,-9.183588943354795,4.227241416810485,Normal
-12.088207372622387,-3.678260559930226,-3.648417152921002,-2.3228005843812185,-1.2084752196276596,-3.420068686278709,-0.8218240365680191,-1.5830809505061116,-1.6320164840061457,-4.600994821141777,-1.357075856801055,-3.265879444294715,-6.450995043945579,-1.7749749463979536,2.2829471435335766,2.616265739485766,-4.713877673701074,-1.4227004776937948,-1.743790414205599,-2.1550087458703313,-2.706222186975218,3.451020601424315,-14.762535392696238,-0.25790544304146273,0.9752682254693599,-1.8722931521876904,-4.813076408507162,-19.796880975811398,6.11404098326492,30.87720012033918,-48.36784030229276,57.38332053957542,-18.802139447051953,34.37439403346192,-22.09558866143185,-47.00284783000897,15.882837226942613,-2.258569187338913,-6.581464063750716,5.180944562600056,13.099226271956981,-0.12501848141646962,17.891159253856845,12.117019404902093,4.211471207026171,3.548377301014269,0.8667312907075662,-8.244958895284865,5.651474035694113,-1.3953164883433127,5.590344613987341,3.5194178235605067,2.3496950509411767,-2.49586338984095,8.244235847840917,4.408582976709228,3.1972523915011855,2.249330901387787,-0.06838826990804872,2.38978473964731,0.7116434205977133,0.7659287428595098,0.8585314482888724,-3.0553929647844065,1.4218586417783179,2.0614259310751595,-1.420282123522278,0.9156467089588378,0.49710946657446603,-1.449628481709788,2.592846867108861,4.922778582674241,2.7458114152853415,1.589861226892503,-0.5212762436792218,1.0465453366070703,0.9127646388803461,1.5388506332766467,1.1259983577508805,2.0027774728143823,Normal
-11.621797309870754,-4.15507879819965,-3.1670235525385735,-1.7451612347213377,0.171030011228706,-1.7935005641542037,-1.0290701330946006,-0.6245191566961044,-0.7651684181822014,-0.7523999127972231,-0.6294686026169242,-0.1428554168730153,1.8364243068777735,-1.7912583007712242,-0.09594601635461551,-0.4058622069249811,-1.4845016496523384,0.014313859326682825,0.2951126942610335,-1.002101681816986,-0.7850811276007673,1.162881282057102,-0.2946399280562626,-1.0377742284805458,-0.39311974940818917,-0.8172100360133886,-0.3650063260769667,-0.3106069034806645,0.10886601744701424,-0.23001646578689816,-0.013913992057554106,0.13808234056903182,1.663325884303247,1.0481353110832083,-2.74391466050381,-0.4552313462941042,-0.685329133559705,1.2146602072810446,-1.0323993914100478,-1.7094256156447225,-0.6575157488755203,-0.6982317588191583,-0.3321304329083885,-0.8340783704378308,-0.24293195493804906,-1.5592980668257468,-0.1322080279763002,-1.3121066997768347,0.0878024028873428,0.45553268660247215,-1.8425838971798225,-0.874514447153459,-0.34640333733664463,-0.34404264655963673,-0.12987001535381054,-0.6428011410550881,-1.7961369830975245,-0.22329752151871457,-0.672512886435279,-1.2346619771300633,0.21630586482462755,0.06394556712613339,0.7439584542701073,-0.4643745846514053,-0.6793819840533661,-1.4989473197266943,0.22581960702636128,0.720619355316909,-1.284685858470936,0.8696082629834339,-3.679162527234381,1.6729036783397353,-1.9666012042255923,1.2368847998199104,1.3039765096715161,-1.049573719801158,0.002916849494130803,0.7193126801996975,0.7282342268398325,-1.3551774514555888,Normal
75.4419343928941,1.715340273370587,-6.869443714195425,0.7014701466057681,0.44350455373569,-1.1693608495715901,1.102003418402492,0.9732963304518433,-0.19007140580963386,-1.242715754592759,0.6947668705965142,-1.4624297916943125,2.914837744549747,-1.0689093351370156,0.4550512398979859,-1.319241738513069,0.5060199645183105,1.0018714899581298,-3.351117158357083,0.9900579822226055,0.2663487769805052,2.5942324107397554,-0.5945838214708546,-0.862935254625059,-0.6861512089259815,0.7563687409135436,-3.0957992022611593,3.1161274381782467,-0.9571895998430239,-1.459558306982264,-7.673757336900541,5.831869986357412,-1.614810521140788,0.36113280754285215,-6.024253954059566,5.668705827685143,11.224043994429836,5.33220994967021,2.4957389798942793,-2.2514606480941692,-3.3884598192877933,5.335459694169612,-7.667340609244266,2.15504748080941,3.985195737911258,-3.2353084106689542,6.657546542924714,-7.89792238365746,-3.1828662586199847,9.293270202379688,-7.169305064996476,15.706014906566864,-16.649224473856542,4.608855976239541,-27.42780217590997,-21.76521051542232,-24.5083645604677,-0.16715014789897514,-23.33685837551147,8.83242239529736,44.953282236646,-13.198066338009893,27.101812654175927,-3.1954280994547806,2.179077145905482,-0.7552331627148722,0.3298487443062804,19.440513059305005,-7.8735495835331095,-9.15845959673774,7.3599981667769345,-12.634812598105837,-6.805011120919327,-2.5474897589158685,-9.106919190988187,6.1040332360632386,-3.0667929149946653,-2.4188210276079487,2.2918108713280056,-0.8566338366000258,Normal
197.60771088621763,-1.89464662055954,-13.05365392152054,4.538024881540611,-0.4665604263255266,0.9640039766355885,6.930891366724419,-1.0681004812926325,-0.7871673568030174,2.222578251917757,-12.636490655656775,-1.7556619252174008,-1.695261852536576,-6.67286562142696,-51.807018410558804,133.04661660595136,13.98866322320736,21.756788226693413,36.027318879444394,-13.850344281238408,1.304899136736233,13.054960829387413,0.08250023737406253,0.6291009075231019,1.5901517843282518,-1.3847762889276538,5.750115618367785,-4.438003752088565,-3.7340963531101097,2.5164819145716093,3.8102943940811773,-2.1370922062052253,0.7310963068573346,-0.4917567677501501,-1.8111722023442554,-1.5317599125516852,-0.8920456343180303,1.4859845084368006,1.1265078459853965,0.8068623997387263,-1.159840989804032,-0.9289012065952823,0.5935566026167419,-0.527858232814509,0.04148767602790533,1.759893078063988,-1.3772461492362376,3.259894571967557,-0.9792198933576277,0.16471910317597704,-0.4199411058474879,-0.7642376804911745,-0.3845012615614933,-0.15659785133886367,1.060987064847846,0.5181531236110049,0.1472354290338242,-0.20064114018641746,-0.20449405103423252,-0.11442618731698509,-0.5082361951402525,0.3581871363071522,-1.4588537763523535,-0.1993356875327319,-0.27651090803581135,-0.8710016045436886,0.095636257515415,-0.3134372467713277,0.14656163423097515,-0.32341257023713316,0.07241271969511674,0.4137590279754487,0.09333600697213208,-0.5806854636489936,0.1444556271860807,-1.0452538929611965,1.2266906651742544,0.5958415774797482,0.1411903310005261,0.7393399847138481,Normal
161.80822914878414,-1.5421401613981993,-8.483208810277207,2.85154820622647,-0.8748251147960956,0.05463986200539353,2.059686332559894,-0.7545520043072061,-0.7899544731514015,-3.2200924299672478,-3.3894067271198187,-1.4316785036114215,1.5142905132936588,1.0452058463705605,-0.34880016004648917,-6.2540958990710465,-0.7339960418980264,-3.420984500192638,-3.8597520775536847,1.7308797336729274,-1.484994533288422,-7.888028594167134,2.9570429949734205,-2.2085992425026,2.0732079104715857,-1.7038902183466749,-8.498158179726524,3.085099436922071,4.137755335264169,0.33609018727631595,-1.1839533021388868,2.8599445512876582,7.657573949418505,-1.3257224209907945,1.4465663686777366,-3.419400379001454,3.502131982897461,0.9350895394780272,-10.063480682262787,-2.4671109858316207,-3.0933786211178083,-0.43813146532665626,-4.373545033286131,4.055054142635552,-1.0061176369395368,-10.452622252050922,3.095123343482524,0.6127954672067195,-4.080058411991106,2.7756705935324573,-4.038331882251243,-5.921417700647126,-5.862893477889817,-6.6728561212430355,-1.0556229616210526,-8.275046188776246,19.4528858841828,2.0907174360861314,10.462042200408883,-16.768098052294167,21.837889546312198,-3.901923577207151,-13.433211458340732,3.171797165997274,-2.6809972330135805,5.360636208231296,-4.9435562511947975,-15.969443024267685,-4.373785865182526,5.6744351924885414,1.1452948836218861,0.29082378421266,1.2693745782842492,-0.16708230525218346,-5.561339813579462,6.148842391877588,-3.7363439411974437,1.1541081298103846,4.248021727238672,-4.070903485652757,Normal
172.0153250478887,0.6428336514797276,-9.469760236145769,3.447895295290011,-1.2613482316250448,0.8003377933791476,2.2241381038963963,0.5753239727693634,-0.6039442793863067,-3.9085931138508125,-3.605294885980347,-2.4769999786197476,1.897105208234639,3.708975704843023,-3.9786187470797234,-8.367654423424183,1.1780655484104952,-5.256814199218076,-11.720287250996527,3.636940999511346,-0.9229740829443048,-14.229190008304455,-4.3765504736446745,2.6603188723697446,4.179476191534822,0.8091900434128133,-16.59818762667842,8.40208857855624,7.623286614004564,7.602291728777686,-9.524746365976752,6.154489471526563,11.964598149041386,-22.854577585671148,-9.829933585147005,0.049968135132059284,-37.85987740807746,28.626827766782583,31.33156176421841,-3.017537757983658,53.785812792032694,10.953371276961603,16.940751534054847,-16.74795074408706,3.296771648630286,22.270432362707687,-19.278714828086876,19.33940876891325,4.4696068212491,1.9200984703098627,-1.7178577856450932,-5.839002039290506,-11.393368171457757,5.606740091319644,0.35336841066580044,-0.12672590436797265,-2.9862519969055272,0.802989485203715,-6.753455424512082,2.971704656366594,1.0009082461731285,9.917464372684995,5.991776511007437,-5.7572742076234675,2.8967176477425567,6.506352761777124,-7.78688263688424,-10.786088832063164,0.12841699719264008,-3.9556234684849665,-3.5899896627407957,-3.2571592431423824,3.684530456023587,-3.2696298170330764,6.401027817510433,0.8580910839833865,-2.090615832316252,-0.2802945647133424,1.6813492312422174,-3.051223964873989,Normal
